"name" "first" "second" "gender" "confidence_male"
"Tilmann Gneiting" "Tilmann" NA "unknown" NA
"Tim Holland-Letz" "Tim" NA "male" "0.9975"
"Tim van Erven" "Tim" "van" "male" "0.9975"
"Timothy D Johnson" "Timothy" NA "male" "0.9957"
"Timothy E Hanson" "Timothy" NA "male" "0.9957"
"Timothy G F Kittel" "Timothy" NA "male" "0.9957"
"Tina Kold Jensen" "Tina" "Kold" "female" "0.003"
"Ting Zhang" "Ting" NA "female" "0.1145"
"Tingjin Chu" "Tingjin" NA "unknown" NA
"Tirthankar Dasgupta" "Tirthankar" NA "unknown" NA
"Tobias Ryden" "Tobias" NA "male" "1"
"Todd A Kuffner" "Todd" NA "male" "0.996"
"Todd Graves" "Todd" NA "male" "0.996"
"Tom Britton" "Tom" NA "male" "0.9969"
"Tom M W Nye" "Tom" NA "male" "0.9969"
"Tomohiro Ando" "Tomohiro" NA "male" "1"
"Tong Zhang" "Tong" NA "male" "1"
"Tor D Tosteson" "Tor" NA "male" "1"
"Tor D Wager" "Tor" NA "male" "1"
"Torben Martinussen" "Torben" NA "male" "1"
"Tore Ericsson" "Tore" NA "male" "0.8655"
"Torsten Hothorn" "Torsten" NA "male" "1"
"Toshiaki Watanabe" "Toshiaki" NA "unknown" NA
"Tracy L Nolen" "Tracy" NA "female" "0.183"
"Trevor J Hastie" "Trevor" NA "male" "0.9957"
"Trevor J Sweeting" "Trevor" NA "male" "0.9957"
"Trevor Park" "Trevor" NA "male" "0.9957"
"Tristan Zajonc" "Tristan" NA "male" "0.9343"
"Trivellore E Raghunathan" "Trivellore" NA "unknown" NA
"Truc T Nguyen" "Truc" NA "female" "0.0663"
"Tso-Jung Yen" "Tso-Jung" NA "unknown" NA
"Tsung-Shan Tsou" "Tsung-Shan" NA "unknown" NA
"Tsz Ho Yim" "Tsz" "Ho" "male" "1"
"Tuan Nguyen" "Tuan" NA "male" "1"
"Tucker McElroy" "Tucker" NA "male" "0.9914"
"Tung Pham" "Tung" NA "male" "1"
"Tyler H McCormick" "Tyler" NA "male" "0.9714"
"Tyler J Vanderweele" "Tyler" NA "male" "0.9714"
"Tyler J VanderWeele" "Tyler" NA "male" "0.9714"
"Tze Leung Lai" "Tze" "Leung" "male" "0.7682"
"Tzee-Ming Huang" "Tzee-Ming" NA "unknown" NA
"Udaya B Kogalur" "Udaya" NA "unknown" NA
"Ulrich Stadtmuller" "Ulrich" NA "male" "1"
"Ulrike von Luxburg" "Ulrike" "von" "female" "0"
"Ursula Gather" "Ursula" NA "female" "0"
"Ursula U Muller" "Ursula" NA "female" "0"
"Usha Govindarajulu" "Usha" NA "female" "0"
"Uta Pigorsch" "Uta" NA "female" "0"
"Uwe Einmahl" "Uwe" NA "male" "1"
"V A Reisen" NA NA "unknown" NA
"V De Gruttola" NA "De" "unknown" NA
"V Delouille" NA NA "unknown" NA
"V G S Vasdekis" NA NA "unknown" NA
"V Joseph Hotz" NA "Joseph" "unknown" NA
"V Roshan Joseph" NA "Roshan" "unknown" NA
"V S Mandrekar" NA NA "unknown" NA
"Vadim Grinshtein" "Vadim" NA "male" "1"
"Vadim M Zipunnikov" "Vadim" NA "male" "1"
"Valen E Johnson" "Valen" NA "male" "0.5796"
"Valentin Patilea" "Valentin" NA "male" "1"
"Valentina Corradi" "Valentina" NA "female" "4e-04"
"Valentina Leucari" "Valentina" NA "female" "4e-04"
"Valentine Genon-Catalot" "Valentine" NA "male" "0.7609"
"Van L Parsons" "Van" NA "male" "0.9353"
"Vanessa Didelez" "Vanessa" NA "female" "0.0037"
"Vanja Dukic" "Vanja" NA "female" "0"
"Veerabhadran Baladandayuthapani" "Veerabhadran" NA "unknown" NA
"Venkata K Jandhyala" "Venkata" NA "unknown" NA
"Vern T Farewell" "Vern" NA "male" "0.9681"
"Veronica J Berrocal" "Veronica" NA "female" "0.0041"
"Veronika Czellar" "Veronika" NA "female" "0"
"Veronika Gontscharuk" "Veronika" NA "female" "0"
"Veronika Zarnitsyna" "Veronika" NA "female" "0"
"Vessela K Stoimenova" "Vessela" NA "unknown" NA
"Viatcheslav B Melas" "Viatcheslav" NA "unknown" NA
"Vic Patrangenaru" "Vic" NA "male" "1"
"Victor Chernozhukov" "Victor" NA "male" "0.9939"
"Victor J Yohai" "Victor" NA "male" "0.9939"
"Victor M Panaretos" "Victor" NA "male" "0.9939"
"Victor Shrira" "Victor" NA "male" "0.9939"
"Victorino M Ramos" "Victorino" NA "male" "1"
"Vijayan N Nair" "Vijayan" NA "unknown" NA
"Viktor Todorov" "Viktor" NA "male" "1"
"Viktor Tsyrennikov" "Viktor" NA "male" "1"
"Vincent J Carey" "Vincent" NA "male" "0.9956"
"Vincent Magnotta" "Vincent" NA "male" "0.9956"
"Vincent T Mule Jr" "Vincent" NA "male" "0.9956"
"Vippal Savani" "Vippal" NA "unknown" NA
"Visa Koivunen" "Visa" NA "female" "0"
"Viswanath Devanarayan" "Viswanath" NA "unknown" NA
"Vivekananda Roy" "Vivekananda" NA "unknown" NA
"Vladimir Koltchinskii" "Vladimir" NA "male" "1"
"Vladimir N Kulikov" "Vladimir" NA "male" "1"
"Vladimir S Troynikov" "Vladimir" NA "male" "1"
"Vladimir Spokoiny" "Vladimir" NA "male" "1"
"Vladimir Vovk" "Vladimir" NA "male" "1"
"Vladislav Kargin" "Vladislav" NA "male" "1"
"Volkmar Liebscher" "Volkmar" NA "unknown" NA
"Volodymyr Melnykov" "Volodymyr" NA "unknown" NA
"W J Hall" NA NA "unknown" NA
"W L Xu" NA NA "unknown" NA
"W Ryan Diver" NA "Ryan" "male" "0.9768"
"W Tinsson" NA NA "unknown" NA
"Wai-Cheung Ip" "Wai-Cheung" NA "unknown" NA
"Wai Keung Li" "Wai" "Keung" "male" "0.6511"
"Wai Sum Chan" "Wai" "Sum" "male" "0.6511"
"Walter Distaso" "Walter" NA "male" "0.9942"
"Walter F Mascarenhas" "Walter" NA "male" "0.9942"
"Walter Racugno" "Walter" NA "male" "0.9942"
"Walter T Federer" "Walter" NA "male" "0.9942"
"Wang Zhou" "Wang" NA "male" "1"
"Wanli Min" "Wanli" NA "unknown" NA
"Wanzhu Tu" "Wanzhu" NA "unknown" NA
"Warren Strauss" "Warren" NA "male" "0.9953"
"Wayne A Fuller" "Wayne" NA "male" "0.9959"
"Wayne A Woodward" "Wayne" NA "male" "0.9959"
"Wayne C Levy" "Wayne" NA "male" "0.9959"
"Wayne S DeSarbo" "Wayne" NA "male" "0.9959"
"Wee-Jing Ng" "Wee-Jing" NA "unknown" NA
"Wei-Liem Loh" "Wei-Liem" NA "unknown" NA
"Wei-Ming Lee" "Wei-Ming" NA "unknown" NA
"Wei Biao Wu" "Wei" "Biao" "male" "0.7689"
"Wei Gao" "Wei" NA "male" "0.7689"
"Wei Lin" "Wei" NA "male" "0.7689"
"Wei Liu" "Wei" NA "male" "0.7689"
"Wei Pan" "Wei" NA "male" "0.7689"
"Wei Yan" "Wei" NA "male" "0.7689"
"Wei Yann Tsai" "Wei" "Yann" "male" "0.7689"
"Wei Zhao" "Wei" NA "male" "0.7689"
"Wei Zheng" "Wei" NA "male" "0.7689"
"Wei Zhu" "Wei" NA "male" "0.7689"
"Weidong Liu" "Weidong" NA "unknown" NA
"Weihua Cao" "Weihua" NA "unknown" NA
"Weijing Wang" "Weijing" NA "unknown" NA
"Weili Lin" "Weili" NA "unknown" NA
"Weining Zhou" "Weining" NA "unknown" NA
"Weiping Zhang" "Weiping" NA "unknown" NA
"Weiwei Wang" "Weiwei" NA "unknown" NA
"Weixin Yao" "Weixin" NA "unknown" NA
"Weixing Song" "Weixing" NA "unknown" NA
"Weizhen Wang" "Weizhen" NA "unknown" NA
"Wen-Han Hwang" "Wen-Han" NA "unknown" NA
"Wen-Lin Lai" "Wen-Lin" NA "unknown" NA
"Wenbin Lu" "Wenbin" NA "unknown" NA
"Wendy Meiring" "Wendy" NA "female" "0.0035"
"Weng Kee Wong" "Weng" "Kee" "male" "1"
"Wenge Guo" "Wenge" NA "unknown" NA
"Wenguang Sun" "Wenguang" NA "unknown" NA
"Wenhua Jiang" "Wenhua" NA "unknown" NA
"Wenjing Yang" "Wenjing" NA "unknown" NA
"Wenqing He" "Wenqing" NA "unknown" NA
"Wensheng Guo" "Wensheng" NA "unknown" NA
"Wensheng Zhu" "Wensheng" NA "unknown" NA
"Wensong Wu" "Wensong" NA "unknown" NA
"Wentao Feng" "Wentao" NA "unknown" NA
"Wenwen Tao" "Wenwen" NA "unknown" NA
"Wenxin Jiang" "Wenxin" NA "unknown" NA
"Wenxin Mao" "Wenxin" NA "unknown" NA
"Wenxuan Zhong" "Wenxuan" NA "unknown" NA
"Wenyang Zhang" "Wenyang" NA "unknown" NA
"Wenyaw Chan" "Wenyaw" NA "unknown" NA
"Wenzheng Huang" "Wenzheng" NA "unknown" NA
"Wenzhi Li" "Wenzhi" NA "unknown" NA
"Werner Brannath" "Werner" NA "male" "1"
"Werner G Muller" "Werner" NA "male" "1"
"Werner Stahel" "Werner" NA "male" "1"
"Wesley O Johnson" "Wesley" NA "male" "0.9878"
"Wessel N van Wieringen" "Wessel" NA "male" "1"
"Wicher P Bergsma" "Wicher" NA "male" "1"
"Wilbert C M Kallenberg" "Wilbert" NA "male" "0.9958"
"Wilfredo Palma" "Wilfredo" NA "male" "1"
"Willa W Chen" "Willa" NA "female" "0.0012"
"Willem R van Zwet" "Willem" NA "male" "1"
"William Byerley" "William" NA "male" "0.9962"
"William E Strawderman" "William" NA "male" "0.9962"
"William F Rosenberger" "William" NA "male" "0.9962"
"William H Swallow" "William" NA "male" "0.9962"
"William Kleiber" "William" NA "male" "0.9962"
"William Li" "William" NA "male" "0.9962"
"William R Schucany" "William" NA "male" "0.9962"
"William R Shadish" "William" NA "male" "0.9962"
"William T M Dunsmuir" "William" NA "male" "0.9962"
"William W Davis" "William" NA "male" "0.9962"
"Wilson W Lu" "Wilson" NA "male" "0.9958"
"Winfried Stute" "Winfried" NA "male" "1"
"Wing Hung Wong" "Wing" "Hung" "male" "0.8062"
"Wing K Fung" "Wing" NA "male" "0.8062"
"Witold Bednorz" "Witold" NA "male" "0.9128"
"Wojciech Olszewski" "Wojciech" NA "male" "1"
"Wolfgang Bischoff" "Wolfgang" NA "male" "1"
"Wolfgang Dahmen" "Wolfgang" NA "male" "1"
"Wolfgang Karl Hardle" "Wolfgang" "Karl" "male" "1"
"Wolfgang Polonik" "Wolfgang" NA "male" "1"
"Wolfgang S Jank" "Wolfgang" NA "male" "1"
"Wolfgang Wefelmeyer" "Wolfgang" NA "male" "1"
"Woncheol Jang" "Woncheol" NA "unknown" NA
"X Fang" NA NA "unknown" NA
"X Jessie Jeng" NA "Jessie" "female" "0.4993"
"X Joan Hu" NA "Joan" "unknown" NA
"Xavier de Luna" "Xavier" "de" "male" "0.9922"
"Xi Luo" "Xi" NA "unknown" NA
"Xi Zhou" "Xi" NA "unknown" NA
"Xia Cui" "Xia" NA "female" "0"
"Xianchao Xie" "Xianchao" NA "unknown" NA
"Xiang-Yang Lou" "Xiang-Yang" NA "unknown" NA
"Xiang Liu" "Xiang" NA "male" "1"
"Xiangrong Yin" "Xiangrong" NA "unknown" NA
"Xianyang Zhang" "Xianyang" NA "unknown" NA
"Xianzheng Huang" "Xianzheng" NA "unknown" NA
"Xiao-Gang Su" "Xiao-Gang" NA "unknown" NA
"Xiao-Hua Zhou" "Xiao-Hua" NA "unknown" NA
"Xiao-Li Meng" "Xiao-Li" NA "unknown" NA
"Xiao Wang" "Xiao" NA "female" "0.0801"
"Xiaobo Ding" "Xiaobo" NA "unknown" NA
"Xiaochun Li" "Xiaochun" NA "unknown" NA
"Xiaodong Luo" "Xiaodong" NA "unknown" NA
"Xiaofeng Shao" "Xiaofeng" NA "unknown" NA
"Xiaofeng Tan" "Xiaofeng" NA "unknown" NA
"Xiaogang Wang" "Xiaogang" NA "unknown" NA
"Xiaohong Chen" "Xiaohong" NA "unknown" NA
"Xiaohui Wang" "Xiaohui" NA "unknown" NA
"Xiaojing Wang" "Xiaojing" NA "unknown" NA
"Xiaomin Lu" "Xiaomin" NA "unknown" NA
"Xiaoming Huo" "Xiaoming" NA "unknown" NA
"Xiaoping Jin" "Xiaoping" NA "unknown" NA
"Xiaoping Xu" "Xiaoping" NA "unknown" NA
"Xiaotong Shen" "Xiaotong" NA "unknown" NA
"Xiaowei Wang" "Xiaowei" NA "unknown" NA
"Xiaoyan Shi" "Xiaoyan" NA "unknown" NA
"Xihong Lin" "Xihong" NA "unknown" NA
"Xin-Bing Kong" "Xin-Bing" NA "unknown" NA
"Xin Chen" "Xin" NA "female" "0.1514"
"Xin Gao" "Xin" NA "female" "0.1514"
"Xin Li" "Xin" NA "female" "0.1514"
"Xin Liu" "Xin" NA "female" "0.1514"
"Xin Qi" "Xin" NA "female" "0.1514"
"Xin Tong" "Xin" NA "female" "0.1514"
"Xingdong Feng" "Xingdong" NA "unknown" NA
"Xingqiu Zhao" "Xingqiu" NA "unknown" NA
"Xingwei Tong" "Xingwei" NA "unknown" NA
"Xingye Qiao" "Xingye" NA "unknown" NA
"Xinlei Wang" "Xinlei" NA "unknown" NA
"Xinwei Deng" "Xinwei" NA "unknown" NA
"Xinxin Yu" "Xinxin" NA "unknown" NA
"Xinyi Xu" "Xinyi" NA "female" "0"
"Xinyu Zhang" "Xinyu" NA "female" "0"
"Xinyuan Song" "Xinyuan" NA "unknown" NA
"Xiudong Lei" "Xiudong" NA "unknown" NA
"Xiuzhen Cheng" "Xiuzhen" NA "unknown" NA
"Xu-Feng Niu" "Xu-Feng" NA "unknown" NA
"Xu He" "Xu" NA "male" "1"
"Xu Xu" "Xu" NA "male" "1"
"XuanLong Nguyen" "XuanLong" NA "unknown" NA
"Xue Wang" "Xue" NA "male" "0.7533"
"Xuefeng Liu" "Xuefeng" NA "unknown" NA
"Xuegong Zhang" "Xuegong" NA "unknown" NA
"Xuelei Ni" "Xuelei" NA "unknown" NA
"Xueli Liu" "Xueli" NA "unknown" NA
"Xuemei Huang" "Xuemei" NA "unknown" NA
"Xueqin Wang" "Xueqin" NA "unknown" NA
"Xuming He" "Xuming" NA "unknown" NA
"Y Amit" NA NA "unknown" NA
"Y Boissy" NA NA "unknown" NA
"Y Munoz Maldonado" NA "Munoz" "unknown" NA
"Y Rinott" NA NA "unknown" NA
"Ya Xue" "Ya" NA "female" "0.1219"
"Yaacov Ritov" "Yaacov" NA "male" "1"
"Yacine Ait-Sahalia" "Yacine" NA "male" "0.5063"
"Yair Goldberg" "Yair" NA "male" "1"
"Yajun Mei" "Yajun" NA "unknown" NA
"Yaming Yu" "Yaming" NA "unknown" NA
"Yan Lan" "Yan" NA "male" "0.8661"
"Yan Li" "Yan" NA "male" "0.8661"
"Yan Sun" "Yan" NA "male" "0.8661"
"Yan Yu" "Yan" NA "male" "0.8661"
"Yan Zhang" "Yan" NA "male" "0.8661"
"Yanan Fan" "Yanan" NA "unknown" NA
"Yanbing Zheng" "Yanbing" NA "unknown" NA
"Yang Feng" "Yang" NA "male" "0.8281"
"Yang Yang" "Yang" NA "male" "0.8281"
"Yaning Yang" "Yaning" NA "unknown" NA
"Yaniv Plan" "Yaniv" NA "male" "1"
"Yannick Baraud" "Yannick" NA "male" "1"
"Yannis G Yatracos" "Yannis" NA "male" "0.7404"
"Yannis Jemiai" "Yannis" NA "male" "0.7404"
"Yanping Yi" "Yanping" NA "unknown" NA
"Yanqin Fan" "Yanqin" NA "unknown" NA
"Yanqing Sun" "Yanqing" NA "unknown" NA
"Yanyuan Ma" "Yanyuan" NA "unknown" NA
"Yao-Ban Chan" "Yao-Ban" NA "unknown" NA
"Yashen Chen" "Yashen" NA "unknown" NA
"Yasheng Chen" "Yasheng" NA "unknown" NA
"Yasuhiro Omori" "Yasuhiro" NA "male" "1"
"Yasumasa Matsuda" "Yasumasa" NA "unknown" NA
"Yasuo Amemiya" "Yasuo" NA "male" "1"
"Yazhen Wang" "Yazhen" NA "unknown" NA
"Ye Shen" "Ye" NA "female" "0.371"
"Yee Whye Teh" "Yee" "Whye" "male" "0.5092"
"Yehua Li" "Yehua" NA "unknown" NA
"Yeonseung Chung" "Yeonseung" NA "unknown" NA
"Yevgen Tymofyeyev" "Yevgen" NA "unknown" NA
"Yi-Hau Chen" "Yi-Hau" NA "unknown" NA
"Yi-Kuan Tseng" "Yi-Kuan" NA "unknown" NA
"Yi Chai" "Yi" NA "male" "0.5213"
"Yi Cheng" "Yi" NA "male" "0.5213"
"Yi Li" "Yi" NA "male" "0.5213"
"Yi Lin" "Yi" NA "male" "0.5213"
"Yi Liu" "Yi" NA "male" "0.5213"
"Yi Lu" "Yi" NA "male" "0.5213"
"Yichao Wu" "Yichao" NA "unknown" NA
"Yifan Huang" "Yifan" NA "male" "0.7726"
"Yihua Zhao" "Yihua" NA "unknown" NA
"Yihui Luan" "Yihui" NA "unknown" NA
"Yijian Huang" "Yijian" NA "unknown" NA
"Yijun Zuo" "Yijun" NA "unknown" NA
"Yimei Li" "Yimei" NA "unknown" NA
"Yimeng Lu" "Yimeng" NA "unknown" NA
"Ying-Li Qin" "Ying-Li" NA "unknown" NA
"Ying Bai" "Ying" NA "female" "0.3369"
"Ying Chen" "Ying" NA "female" "0.3369"
"Ying Guo" "Ying" NA "female" "0.3369"
"Ying Huang" "Ying" NA "female" "0.3369"
"Ying Hung" "Ying" NA "female" "0.3369"
"Ying Kuen Cheung" "Ying" "Kuen" "female" "0.3369"
"Ying Sun" "Ying" NA "female" "0.3369"
"Ying Wei" "Ying" NA "female" "0.3369"
"Ying Yuan" "Ying" NA "female" "0.3369"
"Ying Zhang" "Ying" NA "female" "0.3369"
"Ying Zhou" "Ying" NA "female" "0.3369"
"Yingcun Xia" "Yingcun" NA "unknown" NA
"Yingqi Zhao" "Yingqi" NA "unknown" NA
"YingQing Chen" "YingQing" NA "unknown" NA
"Yingxing Li" "Yingxing" NA "unknown" NA
"Yingye Zheng" "Yingye" NA "unknown" NA
"Yingying Fan" "Yingying" NA "unknown" NA
"Yingying Li" "Yingying" NA "unknown" NA
"Yishay Mansour" "Yishay" NA "male" "1"
"Yiyuan She" "Yiyuan" NA "unknown" NA
"Yiyun Zhang" "Yiyun" NA "unknown" NA
"Yoav Benjamini" "Yoav" NA "male" "1"
"Yoav Freund" "Yoav" NA "male" "1"
"Yoichi Miyata" "Yoichi" NA "male" "1"
"Yoichi Nishiyama" "Yoichi" NA "male" "1"
"Yong Chen" "Yong" NA "male" "0.6989"
"Yong Kong" "Yong" NA "male" "0.6989"
"Yong Wang" "Yong" NA "male" "0.6989"
"Yong Zhou" "Yong" NA "male" "0.6989"
"Yongcheng Qi" "Yongcheng" NA "unknown" NA
"Yongcheol Shin" "Yongcheol" NA "unknown" NA
"Yongdai Kim" "Yongdai" NA "unknown" NA
"Yonghee Lee" "Yonghee" NA "unknown" NA
"Yongho Jeon" "Yongho" NA "unknown" NA
"Yongseok Park" "Yongseok" NA "unknown" NA
"Yongtao Guan" "Yongtao" NA "unknown" NA
"Yongwu Shao" "Yongwu" NA "unknown" NA
"Yongzhao Shao" "Yongzhao" NA "unknown" NA
"Yonil Park" "Yonil" NA "unknown" NA
"Yoonkyung Lee" "Yoonkyung" NA "unknown" NA
"Yoshihiro Yajima" "Yoshihiro" NA "male" "1"
"You-Gan Wang" "You-Gan" NA "unknown" NA
"You-Jun Yang" "You-Jun" NA "unknown" NA
"Youjuan Li" "Youjuan" NA "unknown" NA
"Youlan Rao" "Youlan" NA "unknown" NA
"Young-Ju Kim" "Young-Ju" NA "unknown" NA
"Young Kyung Lee" "Young" "Kyung" "male" "0.7321"
"Young Truong" "Young" NA "male" "0.7321"
"Youngjo Lee" "Youngjo" NA "unknown" NA
"Youngki Shin" "Youngki" NA "unknown" NA
"Yousung Park" "Yousung" NA "unknown" NA
"Youyi Shu" "Youyi" NA "unknown" NA
"Yu-Jen Cheng" "Yu-Jen" NA "unknown" NA
"Yu Cheng" "Yu" NA "female" "0.4737"
"Yu Chuan Tai" "Yu" "Chuan" "female" "0.4737"
"Yu Golubev" "Yu" NA "female" "0.4737"
"Yu Shen" "Yu" NA "female" "0.4737"
"Yu Tang" "Yu" NA "female" "0.4737"
"Yu Zhang" "Yu" NA "female" "0.4737"
"Yu Zhu" "Yu" NA "female" "0.4737"
"Yuan Ji" "Yuan" NA "male" "0.892"
"Yuan Jiang" "Yuan" NA "male" "0.892"
"Yuan Li" "Yuan" NA "male" "0.892"
"Yuan Liao" "Yuan" NA "male" "0.892"
"Yuanjia Wang" "Yuanjia" NA "unknown" NA
"Yuanqing Ye" "Yuanqing" NA "unknown" NA
"Yuanyuan Lin" "Yuanyuan" NA "unknown" NA
"Yuchung J Wang" "Yuchung" NA "unknown" NA
"Yue S Niu" "Yue" NA "male" "0.7687"
"Yuedong Wang" "Yuedong" NA "unknown" NA
"Yueh-Yun Chi" "Yueh-Yun" NA "unknown" NA
"Yuexiao Dong" "Yuexiao" NA "unknown" NA
"Yufeng Liu" "Yufeng" NA "unknown" NA
"Yufeng Tu" "Yufeng" NA "unknown" NA
"Yuguo Chen" "Yuguo" NA "unknown" NA
"Yuh-Shan Jou" "Yuh-Shan" NA "unknown" NA
"Yuhong Yang" "Yuhong" NA "unknown" NA
"Yuhyun Park" "Yuhyun" NA "unknown" NA
"Yuichi Kitamura" "Yuichi" NA "male" "1"
"Yujun Wu" "Yujun" NA "unknown" NA
"Yukio Kasahara" "Yukio" NA "male" "1"
"Yukun Liu" "Yukun" NA "unknown" NA
"Yulia Gavrilov" "Yulia" NA "female" "0"
"Yulia R Gel" "Yulia" NA "female" "0"
"Yulia V Marchenko" "Yulia" NA "female" "0"
"Yun Ju Sung" "Yun" "Ju" "female" "0.2515"
"Yun Sam Chong" "Yun" "Sam" "female" "0.2515"
"Yunling Du" "Yunling" NA "unknown" NA
"Yunming Mu" "Yunming" NA "unknown" NA
"Yunwei Cui" "Yunwei" NA "unknown" NA
"Yunwen Yang" "Yunwen" NA "unknown" NA
"Yunxiao He" "Yunxiao" NA "unknown" NA
"Yunzhang Zhu" "Yunzhang" NA "unknown" NA
"Yuping Dong" "Yuping" NA "unknown" NA
"Yuri Golubev" "Yuri" NA "female" "0.3816"
"Yuval Nardi" "Yuval" NA "male" "0.6459"
"Yuwon Kim" "Yuwon" NA "unknown" NA
"Yuzhi Cai" "Yuzhi" NA "unknown" NA
"Yuzo Maruyama" "Yuzo" NA "unknown" NA
"Yve Aragon" "Yve" NA "male" "1"
"Yves F Atchade" "Yves" NA "male" "0.9781"
"Yves G Berger" "Yves" NA "male" "0.9781"
"Yves Tille" "Yves" NA "male" "0.9781"
"Yvo Pokern" "Yvo" NA "unknown" NA
"Yvonne H S Ho" "Yvonne" NA "female" "0.0039"
"Yvonne Pittelkow" "Yvonne" NA "female" "0.0039"
"Z Harchaoui" NA NA "unknown" NA
"Z I Botev" NA NA "unknown" NA
"Z L Wang" NA NA "unknown" NA
"Zahra Montazeri" "Zahra" NA "female" "0"
"Zaiying Huang" "Zaiying" NA "unknown" NA
"Zbigniew Szkutnik" "Zbigniew" NA "male" "1"
"Zehua Chen" "Zehua" NA "unknown" NA
"Zengri Wang" "Zengri" NA "unknown" NA
"Zhangsheng Yu" "Zhangsheng" NA "unknown" NA
"Zhaohui Su" "Zhaohui" NA "unknown" NA
"Zhaohui Zou" "Zhaohui" NA "unknown" NA
"Zhaosong Lu" "Zhaosong" NA "unknown" NA
"Zhen Liu" "Zhen" NA "male" "1"
"Zhen Pang" "Zhen" NA "male" "1"
"Zheng Su" "Zheng" NA "male" "1"
"Zheng Yuan" "Zheng" NA "male" "1"
"Zhenghui Feng" "Zhenghui" NA "unknown" NA
"Zhengjun Zhang" "Zhengjun" NA "unknown" NA
"Zhengyan Lin" "Zhengyan" NA "unknown" NA
"Zhengyuan Zhu" "Zhengyuan" NA "unknown" NA
"Zhezhen Jin" "Zhezhen" NA "unknown" NA
"Zhi Geng" "Zhi" NA "male" "0.8775"
"Zhi Liu" "Zhi" NA "male" "0.8775"
"Zhi Wei" "Zhi" NA "male" "0.8775"
"Zhibiao Zhao" "Zhibiao" NA "unknown" NA
"Zhidong Bai" "Zhidong" NA "unknown" NA
"Zhigang Zhang" "Zhigang" NA "unknown" NA
"Zhigen Zhao" "Zhigen" NA "unknown" NA
"Zhiguo Li" "Zhiguo" NA "unknown" NA
"Zhihong Cai" "Zhihong" NA "unknown" NA
"Zhihua Su" "Zhihua" NA "unknown" NA
"Zhijian Chen" "Zhijian" NA "unknown" NA
"Zhijie Xiao" "Zhijie" NA "unknown" NA
"Zhijin Wu" "Zhijin" NA "unknown" NA
"Zhiliang Ying" "Zhiliang" NA "unknown" NA
"Zhiqiang Tan" "Zhiqiang" NA "unknown" NA
"Zhishen Ye" "Zhishen" NA "unknown" NA
"Zhishui Hu" "Zhishui" NA "unknown" NA
"Zhiwei Zhang" "Zhiwei" NA "unknown" NA
"Zhiyi Chi" "Zhiyi" NA "unknown" NA
"Zhiyi Zhang" "Zhiyi" NA "unknown" NA
"Zhong Guan" "Zhong" NA "unknown" NA
"Zhonghua Gu" "Zhonghua" NA "unknown" NA
"Zhongyi Zhu" "Zhongyi" NA "unknown" NA
"Zhou Zhou" "Zhou" NA "unknown" NA
"Ziding Feng" "Ziding" NA "unknown" NA
"Zinoviy Landsman" "Zinoviy" NA "unknown" NA
"Zonghui Hu" "Zonghui" NA "unknown" NA
"Zongming Ma" "Zongming" NA "unknown" NA
"Zongwu Cai" "Zongwu" NA "unknown" NA
"Zsolt Talata" "Zsolt" NA "male" "1"
"Zudi Lu" "Zudi" NA "unknown" NA
"Zuoheng Wang" "Zuoheng" NA "unknown" NA
"Zuoqin Wang" "Zuoqin" NA "unknown" NA
